Category,Description,UOM,Customer Price,SKU,UPC,Manufacturer Part Number,Source Date
Fittings,PIPE CLAMP,ea,4.1940,14096,70231650366,P-STRUT PS1100-,2026-08-25
Conduit & Raceway,1-1/2 UNIVERSAL CLAMP,ea,1.3381,16039,70231650684,P-STRUT PS1300-,2026-08-25
Conduit & Raceway,1-1/4 UNIVERSAL CLAMP,ea,1.1097,14759,70231650687,P-STRUT PS1300-,2026-08-25
Conduit & Raceway,1IN UNIVERSAL CLAMP,ea,1.0118,30721,70231650681,P-STRUT PS1300-,2026-08-25
Conduit & Raceway,1/2 UNIVERSAL CLAMP,ea,0.8975,27491,70231650690,P-STRUT PS1300-,2026-08-25
Conduit & Raceway,2IN UNIVERSAL CLAMP,ea,1.5993,8039,70231650693,P-STRUT PS1300-,2026-08-25
Conduit & Raceway,3/4 UNIVERSAL CLAMP,ea,0.9139,13709,70231650694,P-STRUT PS1300-,2026-08-25
Fasteners,POST BASE,ea,43.0491,34552,70231651079,P-STRUT PS3025-,2026-08-25
Conduit & Raceway,CHNL NUT,ea,0.9773,29935,70231650190,P-STRUT PSNS-1/,2026-08-25
Conduit & Raceway,SPRING NUT,ea,1.3877,26217,70231650134,P-STRUT PSRS-1/,2026-08-25
Conduit & Raceway,/ KF1006-EG) SPRING NUT,ea,1.2434,31557,70231650213,P-STRUT PSRS-1/,2026-08-25
Conduit & Raceway,3/8IN SPRING NUT,ea,1.3390,32189,70231650133,P-STRUT PSRS-3/,2026-08-25
Conduit & Raceway,SPRING NUT (UNI P1007-EG),ea,1.4042,431,70231650226,P-STRUT PSRS-5/,2026-08-25
Conduit & Raceway,(PSTG-1/4-EG) TOP GRIP NUT,ea,1.8565,34549,70231650127,P-STRUT PS-TG-1,2026-08-25
Conduit & Raceway,TOP GRIP NUT,ea,1.9175,34550,70231650128,P-STRUT PSTG-3/,2026-08-25
Conduit & Raceway,4H 90D ANGLE,ea,3.7860,30346,70231650125,P-STRUT PS607-E,2026-08-25
Conduit & Raceway,4H CHNL SPLICE,ea,15.0234,27784,70231652018,P-STRUT PS646-E,2026-08-25
Conduit & Raceway,10FT CHANNEL PREGALV 1-5/8D,ea,3.0823,28505,70231650100,P-STRUT PS200-1,2026-08-25
Conduit & Raceway,1-5/8D SS STRUT 10FT,ea,12.8141,34784,70231650164,P-STRUT PS200EH,2026-08-25
Conduit & Raceway,10FT 5/8 SHALLOW STRUT 13/1,ea,11.9493,24646,70231651232,P-STRUT* PS500E,2026-08-25
Fasteners,2H SPLICE PLATE,ea,1.9309,20664,70231650118,P-STRUT PS601-E,2026-08-25
Conduit & Raceway,2H 90D ANGLE,ea,2.1932,15199,70231650123,P-STRUT PS604-E,2026-08-25
Conduit & Raceway,STAINLESS 4H ANGL,ea,20.8725,31136,70231651844,P-STRUT PS607-S,2026-08-25
Conduit & Raceway,1-1/2 CLMP,ea,4.9256,7999,70231650296,P-STRUT* PS1100,2026-08-25
Conduit & Raceway,1-1/4 CLMP,ea,4.6911,31568,70231650303,P-STRUT* PS1100,2026-08-25
Fittings,1IN SS CONDUIT CLAMP (UNI P,ea,4.4679,25703,70231650287,P-STRUT PS1100-,2026-08-25
Conduit & Raceway,1/2 SS CLAMP,ea,3.5574,12256,70231650309,P-STRUT* PS1100,2026-08-25
Fittings,PIPE CLAMP,ea,1.9909,12603,70231650333,P-STRUT PS1100-,2026-08-25
Conduit & Raceway,2-1/2 CLMP,ea,7.1659,4185,70231650336,P-STRUT PS1100-,2026-08-25
Conduit & Raceway,2IN SS CLAMP (UNI P1117-SS),ea,6.5505,9292,70231650329,P-STRUT PS1100-,2026-08-25
Fittings,3-1/2 PIPE CLAMP,ea,3.5151,7088,70231650348,P-STRUT PS1100-,2026-08-25
Conduit & Raceway,3IN SS CLAMP,ea,8.2764,6006,70231650345,P-STRUT PS1100-,2026-08-25
Conduit & Raceway,3/4 SS CLMP,ea,4.1813,5756,70231650358,P-STRUT PS1100-,2026-08-25
Conduit & Raceway,4IN SS CLAMP,ea,15.3528,11093,70231650370,P-STRUT* PS1100,2026-08-25
Conduit & Raceway,1IN UNIVERSAL CLAMP,ea,1.6395,1201,70231650064,P-STRUT PS1300-,2026-08-25
Conduit & Raceway,PSSS-3/8EG CLAMP NUT W/SHT,ea,1.4089,212466,70231650126,P-STRUT PSSS-3/,2026-08-25
Conduit & Raceway,10FT CHANNEL HOT-DIP GALV 1,ea,5.5121,211038,70231651230,P-STRUT PS500EH,2026-08-25
Conduit & Raceway,1-5/8 13/16D 14GA SS CHANNE,ea,12.0054,208717,70231651279,P-STRUT PS500-1,2026-08-25
Conduit & Raceway,10FT CHANNEL W/ELONG HOLES,ea,5.5724,211004,70231650161,P-STRUT PS200EH,2026-08-25
Fittings,PIPE STRAP HOT-DIPPED GALV,ea,7.5605,211111,70231650368,P-STRUT PS1100-,2026-08-25
Fasteners,POST BASE,ea,23.7070,52615,70231650106,P-STRUT PS3033-,2026-08-25
Conduit & Raceway,2H 90D ANGLE,ea,1.7619,52632,70231650116,P-STRUT PS603-E,2026-08-25
Conduit & Raceway,SZ5 END CAP,ea,10.8910,102008,70231652176,P-STRUT PS-6153,2026-08-25
Conduit & Raceway,CHNL NUT (UNI P3008-EG),ea,1.2451,82567,70231650199,P-STRUT PSNS-3/,2026-08-25
Fittings,PIPE CLAMP,ea,7.1765,82679,70231650378,P-STRUT PS1100-,2026-08-25
Conduit & Raceway,20FT HOLE CHNL 13/16D,ea,2.3236,83336,70231651241,P-STRUT PS500EH,2026-08-25
Fittings,STANDARD PIPE CLAMP,ea,0.8580,56073,70231650312,P-STRUT PS1100-,2026-08-25
Fittings,STANDARD PIPE CLAMP,ea,0.9791,56090,70231650354,P-STRUT PS1100-,2026-08-25
Conduit & Raceway,PREASSM CLMP,ea,1.0444,56091,70231650283,P-STRUT PS1100-,2026-08-25
Fittings,STANDARD PIPE CLAMP,ea,1.2609,56092,70231650299,P-STRUT PS1100-,2026-08-25
Fittings,PIPE CLAMP,ea,1.5312,56093,70231650292,P-STRUT PS1100-,2026-08-25
Conduit & Raceway,4H CORNER ANGLE,ea,8.8902,56227,70231650144,P-STRUT PS660-E,2026-08-25
Conduit & Raceway,SQ WASH,ea,1.0136,84375,70231650119,P-STRUT PS619-1,2026-08-25
Conduit & Raceway,2H CLOSE ANGLE,ea,4.5977,56471,70231650145,P-STRUT PS624-4,2026-08-25
Conduit & Raceway,SQ WASH,ea,0.7670,84901,70231650141,P-STRUT PS619-3,2026-08-25
Conduit & Raceway,3H 90D ANGLE,ea,2.2854,84915,70231650117,P-STRUT PS606-E,2026-08-25
Conduit & Raceway,SQ WASH,ea,2.1461,85377,70231650142,P-STRUT PS619-1,2026-08-25
Conduit & Raceway,BEAM CLAMP,ea,5.4328,85532,70231650112,P-STRUT PS2651-,2026-08-25
Conduit & Raceway,WHT END CAP,ea,3.6721,230512,70231652172,P-STRUT PS6153-,2026-08-25
Fittings,PIPE CLAMP (UNI P1123AS-EG),ea,5.4374,87402,70231650373,P-STRUT PS1100-,2026-08-25
Conduit & Raceway,WHT END CAP,ea,1.4929,362608,70231652959,P-STRUT PS6153-,2026-08-25
Conduit & Raceway,BEAM CLAMP,ea,5.9213,88581,70231650113,P-STRUT PS2651-,2026-08-25
Conduit & Raceway,1/4 SQ WASHER,ea,1.6500,89553,70231650917,P-STRUT PS2504-,2026-08-25
Conduit & Raceway,FLAT ANGLE PLATE,ea,3.7860,65520,70231650137,P-STRUT PS719-E,2026-08-25
Conduit & Raceway,10FT 2TIER CHNL 1-5/8D,ea,9.4996,265812,70231653499,P-STRUT PS200EH,2026-08-25
Conduit & Raceway,2H OPEN ANG,ea,3.7559,91014,70231650155,P-STRUT PS633-4,2026-08-25
Conduit & Raceway,3H L PLATE,ea,3.3175,113167,70231650140,P-STRUT PS718-E,2026-08-25
Conduit & Raceway,U SUPPORT,ea,5.9796,91878,70231651889,P-STRUT PS613-E,2026-08-25
Fasteners,POST BASE,ea,21.3647,92339,70231651096,P-STRUT PS3033-,2026-08-25
Conduit & Raceway,5H X PLATE,ea,6.7273,92438,70231652186,P-STRUT PS712-E,2026-08-25
Conduit & Raceway,SZ2 END CAP,ea,4.4434,92510,70231652173,P-STRUT PS6153-,2026-08-25
Conduit & Raceway,10FT ALUM STRUT 13/16D,ea,6.1045,1141905,70231651229,P-STRUT PS500EH,2026-08-25
Conduit & Raceway,20FT CHANNEL PREGALV 1-5/8D,ea,4.9227,92890,70231652838,P-STRUT PS200-2,2026-08-25
Conduit & Raceway,4H OPEN ANG,ea,3.6898,93643,70231650136,P-STRUT PS781-4,2026-08-25
Conduit & Raceway,SPRING NUT,ea,1.6850,94044,70231650135,P-STRUT PSSS-1/,2026-08-25
Conduit & Raceway,CHNL COVER,ea,1.4905,117201,70231652158,P-STRUT PS707-1,2026-08-25
Conduit & Raceway,UNIV ANGLE BRKT,ea,12.2065,72758,70231651676,P-STRUT PS3373-,2026-08-25
Conduit & Raceway,1/2 SQ WASHER,ea,1.4694,95605,70231650105,P-STRUT PS2504-,2026-08-25
Conduit & Raceway,WHT END CAP,ea,1.1481,73985,70231652174,P-STRUT PS6153-,2026-08-25
Fasteners,POST BASE,ea,28.2969,145345,70231651078,P-STRUT PS3025-,2026-08-25
Fasteners,3H SPLICE PLATE,ea,3.6988,96551,70231651767,P-STRUT PS602-E,2026-08-25
Conduit & Raceway,1-5/8X3-1/4 OVAL HOLE PREGA,ea,8.9460,96825,70231651405,P-STRUT PS100EH,2026-08-25
Conduit & Raceway,10FT BK/BK CHNL PREGALV 1-5,ea,15.9976,120163,70231650104,P-STRUT PS200-2,2026-08-25
Conduit & Raceway,TOP GRIP NUT,ea,2.2232,97624,70231650244,P-STRUT PSTG-1/,2026-08-25
Fittings,PIPE CLAMP,ea,3.2104,97782,70231650361,P-STRUT PS1100-,2026-08-25
Conduit & Raceway,3/8 SQ WASHER,ea,1.4694,98070,70231650920,P-STRUT PS2504-,2026-08-25
Conduit & Raceway,20FT HOLE CHNL 1-5/8D,ea,2.6340,77232,70231653061,P-STRUT PS200EH,2026-08-25
Conduit & Raceway,RACEWAY END CAP,ea,7.5142,98721,70231652056,P-STRUT PS655-P,2026-08-25
Conduit & Raceway,3H 90D ANGLE,ea,2.6909,98847,70231650124,P-STRUT PS605-E,2026-08-25
Conduit & Raceway,1-5/8D SS CHANNEL NO HOLES,ea,21.3995,307926,70231652828,P-STRUT PS200-1,2026-08-25
Conduit & Raceway,1/2 EG SADDLE WASHER,ea,2.0633,307938,70231653662,P-STRUT PS623-1,2026-08-25
Conduit & Raceway,1/4 EG SADDLE WASHER,ea,2.0503,307939,70231699001,P-STRUT PS623-1,2026-08-25
Conduit & Raceway,3/8 EG SADDLE WASHER,ea,2.5557,307940,70231653661,P-STRUT PS623-3,2026-08-25
Boxes,1G 3-IN-D SW BOX INTERNAL M,ea,0.7222,23557,8533924414,ALM 1096-N,2026-08-25
Boxes,FBRGLS 4 IN RND OUT BOX 22.,ea,6.7622,532029,8533988109,ALM 9350-BHK,2026-08-25
Boxes,FBRGLS 3G VAPOR SEAL SW BOX,ea,10.9023,545470,8533915209,ALM 3303-NKV,2026-08-25
Boxes,1G 3-1/4D SW MID-NAILS,ea,0.8970,5873,8533925001,ALM 1098-N,2026-08-25
Boxes,FBRGLS 4 IN VAPOR SEAL RND,ea,6.9594,601715,8533965811,ALM 9351-NKV,2026-08-25
Lighting,4TERM KYLS LAMPHOLDER,ea,2.7629,604116,8533987000,ALM LH-11P,2026-08-25
Boxes,FBRGLS 2G VAPOR SEAL SW BOX,ea,8.1040,608554,8533913077,ALM 2302-NKV,2026-08-25
Boxes,FBRGLS 4G VAPOR SEAL SW BOX,ea,12.9871,610485,8533917558,ALM 4304-NKV,2026-08-25
Boxes,2T PULL CORD LMPHLDR,ea,5.0837,613143,8533987002,ALM LH-12P,2026-08-25
Boxes,4IN RND OLET BOX,ea,14.4691,626477,8533988124,ALM 9350-BHKV,2026-08-25
Lighting,FAN & FIXTURE BOX,ea,13.7196,626478,8533965810,ALM 9351-NKFRV,2026-08-25
Conductor,1G MID-NAIL OLET BX,ea,6.1330,627320,8533926015,ALM 1099-NV2,2026-08-25
Conductor,25CU IN THRMPLST FLR BX,ea,68.9976,640175,8533994124,ALM FB-2,2026-08-25
Boxes,4IN SLIDER SW BOX,ea,11.7530,387332,8533994506,ALM SB-CBFR,2026-08-25
Lighting,7IN KYLS LAMPHOLDER,ea,3.9288,668806,8533987001,ALM LH-11WP,2026-08-25
Boxes,2G SLIDERBOX SW BOX,ea,6.1026,407597,8533994501,ALM SB-2,2026-08-25
Boxes,3G SLIDERBOX SW BOX,ea,7.8460,410558,8533994502,ALM SB-3,2026-08-25
Boxes,4G SLIDERBOX SW BOX,ea,11.3333,410560,8533994504,ALM SB-4,2026-08-25
Conductor,4IN 26CU IN SLDR SW BX,ea,6.6955,410561,8533994505,ALM SB-CB,2026-08-25
Boxes,4G 71CU WORK BOX,ea,12.5442,959691,8533931800,ALM 9314-EWK,2026-08-25
Boxes,TWO GANG FLEX BOX,ea,2.4558,995003,8533944000,ALM P-442,2026-08-25
Boxes,1G 3-1/4D SW BOX OFFSET Z H,ea,2.7073,6110,8533925030,ALM 1098-Z2,2026-08-25
Boxes,1G SW BOX W/NAILS MID-NAILS,ea,1.0195,19438,8533926000,ALM 1099-N,2026-08-25
Boxes,2G 3-IN-D SW BOX MID-NAILS,ea,3.3119,9885,8533912127,ALM 2300-NK,2026-08-25
Boxes,2G SW BOX W/NAILS MID-NAILS,ea,3.5891,27146,8533913075,ALM 2302-NK,2026-08-25
Boxes,3G 3-IN-D SW BOX MID-NAILS,ea,4.6980,18929,8533914177,ALM 3300-NK,2026-08-25
Boxes,3G SW BOX W/NAILS MID-NAILS,ea,4.9606,6926,8533915201,ALM 3303-NK,2026-08-25
Boxes,4G 3-IN-D SW BOX MID-NAILS,ea,7.1181,17341,8533916226,ALM 4300-NK,2026-08-25
Boxes,3-3/8 ROUND CEILING BOX FIX,ea,1.9147,737,8533910025,ALM 9304,2026-08-25
Boxes,3-1/2 RNDBOXW/EAR 14.0 CU I,ea,4.0389,4942,8533946006,ALM 9338-ESK,2026-08-25
Boxes,4-IN RND BOX W/HGR HL HGR S,ea,4.3225,31508,8533962094,ALM 9350-HLK,2026-08-25
Boxes,4-IN RND OUTLET BOX NAILS S,ea,2.5779,19367,8533910476,ALM 9351-NK,2026-08-25
Boxes,ALLIED 1G 3-1/4D DEVICE BOX,ea,2.7073,206327,8533925040,ALM 1098-Z4,2026-08-25
Boxes,ALLIED 9312-EWK 2G 2-1/2D S,ea,5.3664,214236,8533929111,ALM 9312EWK,2026-08-25
Boxes,3G WORK BOX,ea,7.3929,216127,8533910094,ALM 9313EWK,2026-08-25
Boxes,1G SLIDERBOX SW BOX 23.0 CU,ea,3.6614,338010,8533994500,ALM SB-1,2026-08-25
Devices,5G 3-9/16-D SWITCH BOX MID-,ea,19.5885,227086,8533918001,ALM 5305-NK,2026-08-25
Devices,5G 3-9/16-D SWITCH BOX MID-,ea,24.2736,227087,8533918002,ALM 5305-NBK,2026-08-25
Boxes,4-IN FAN&FX BOX NAILS SPEED,ea,7.6049,57914,8533965002,ALM 9351-NKFR,2026-08-25
Boxes,1G 4-IN SQ PLASTER RING,ea,2.1713,85724,8533910361,ALM 9345,2026-08-25
Boxes,FBRGLS OLD WK 3-1/2 RND BOX,ea,5.2565,231534,8533946021,ALM 9338-ESGK,2026-08-25
Boxes,1G 22.5CU IN SW BOX OFFSET,ea,2.6106,130194,8533926003,ALM 1099-Z4,2026-08-25
Boxes,3G FLEX BOX NAILS SPEED KLA,ea,4.2750,62189,8533946302,ALM P-643,2026-08-25
Boxes,SINGLE GANG FLEX BOX,ea,1.2004,88967,8533924903,ALM P-241,2026-08-25
Boxes,FBRGLS RANGE/DRYER RCPT BOX,ea,7.6358,257230,8533912907,ALM RD-42,2026-08-25
Boxes,4IN SQ OUTLET BOX,ea,4.6687,89393,8533910374,ALM 9343-NK,2026-08-25
Boxes,FBRGLS 1G VAPOR SEAL SW BOX,ea,5.1653,269818,8533926007,ALM 1099-NV,2026-08-25
Boxes,1G 2-7/8D SW BOX WING BRKTS,ea,3.0945,69742,8533910578,ALM 9363-EWK,2026-08-25
Boxes,1G WORK BOX WING BRKTS SPEE,ea,3.6059,69743,8533976001,ALM 9368-EWK,2026-08-25
Boxes,2G 3IN Z HANGER BOX,ea,5.7304,307878,8533912401,ALM 2300Z2K,2026-08-25
Boxes,4-IN SQUARE BLANK COVER,ea,2.1027,307885,8533910360,ALM 9344,2026-08-25
Boxes,1G 22.5CU PANEL,ea,4.6889,41656,8533924913,ALM P-122OW,2026-08-25
Boxes,4X3 SUPPORT BOX,ea,4.6372,43405,8533998311,ALM PC244OW,2026-08-25
Misc,OMNI 2K 2000 LUMEN MULTI,ea,47.0470,1614637,64539793604,NEBO NEB-WLT-00,2026-08-25
Misc,MYCRO RC HEADLAMP AND CAP L,ea,25.4850,1614638,64539793804,NEBO NEB-HLP-00,2026-08-25
Misc,SLYDE KING 500 FORMERLY (67,ea,50.1850,1358998,64539793263,NEBO NEB-WLT-00,2026-08-25
Misc,SLYDE+ - STORM GRAY FLASHLI,ea,36.8550,1199276,64539793628,NEBO NEB-WLT-00,2026-08-25
Misc,BIG LARRY WORKLIGHT 600 LUM,ea,21.6420,83417,64539793965,NEBO NEB-FLT-10,2026-08-25
Misc,REDLINE 6K FORMERLY (6822),ea,120.7550,136881,64539793589,NEBO NEB-FLT-00,2026-08-25
Misc,6IN RED MKG TAPE,ea,29.6490,399284,98649400030,ASY DBTAPE6INRE,2026-08-25
Misc,6IN YEL MKG TAPE,ea,59.5380,371824,98649400020,ASY DBTAPE6INYE,2026-08-25
Misc,(12357) MULTI PURPOSE BRACK,ea,137.7820,1028607,29951962,ALUMA 6-CSO-24-,2026-08-25
Fittings,5 INCH STRAP KIT,ea,24.5910,144288,000299S0003,ALUMA STK-5,2026-08-25
Misc,MULTI PURPOSE BRACKET 6-12I,ea,113.3780,399180,000299S0002,ALUMA 6-CSO-12,2026-08-25
Misc,MULTI PURPOSE BRACKET 6-36I,ea,164.3390,405224,000299S0004,ALUMA 6-CSO-36,2026-08-25
Misc,(34280) MULTI PURPOSE BRACK,ea,128.7860,307944,000299S0001,ALUMA 6-CSO-24,2026-08-25
Fittings,2 INCH STRAP KIT,ea,20.4470,307945,29951967,ALUMA STK-2,2026-08-25
Fittings,2-1/2 INCH STRAP KIT,ea,22.1010,307946,29951968,ALUMA STK-2.5,2026-08-25
Fittings,3 INCH STRAP KIT,ea,21.8190,307947,29951969,ALUMA STK-3,2026-08-25
Fittings,4 INCH STRAP KIT,ea,23.4180,307948,29951971,ALUMA STK-4,2026-08-25
Fittings,3/4X1/2 RED BUSHING,ea,0.9830,514248,66236413004,AFI RB7550,2026-08-25
Devices,3IN POLY L/T SEAL WSHR,ea,3.6780,862779,66236418714,AFI SW300,2026-08-25
Devices,1IN POLY L/T SEAL WSHR,ea,0.8940,862780,66236418704,AFI SW100,2026-08-25
Conduit & Raceway,3/4 EMT COMP CPLG,ea,3.4390,594718,66236401852,AFI EC761USRT,2026-08-25
Conduit & Raceway,3/4 EMT COMP CONN,ea,2.6800,606726,66236401802,AFI EC751USRT,2026-08-25
Devices,2X1 RED BUSH,ea,8.7250,610635,66236413028,AFI RB200100,2026-08-25
Fittings,1X3/4 RED BUSHING,ea,1.4890,638052,66236413008,AFI RB10075,2026-08-25
Fittings,1IN STL SEALING LOCKNUT,ea,2.3970,674657,66236418100,AFI SL3,2026-08-25
Devices,1/2 STEEL SPEC-FLEX INSULAT,ea,2.4270,952177,66236421002,AFI FLX50B,2026-08-25
Devices,3/4 STEEL SPEC-FLEX INSULAT,ea,2.7390,952184,66236421052,AFI FLX75B,2026-08-25
Fittings,3/4 INS CMP EMT CONNECTOR,ea,3.0220,194240,66236405761,AFI EC751BUS,2026-08-25
Fittings,1IN RIGID COMP CONN,ea,7.4950,188670,66236402752,AFI NT2752,2026-08-25
Fittings,1-1/4 RIGID COMP CONN,ea,14.4520,188671,66236402753,AFI NT2753,2026-08-25
Fittings,1-1/2 RIGID COMP CONN,ea,20.0070,188672,66236402754,AFI NT2754,2026-08-25
Fittings,2IN RIGID COMP COUP,ea,57.5480,188675,66236402765,AFI NT2765,2026-08-25
Fittings,2IN L/T REUSE CONN,ea,34.7630,188676,66236430200,AFI STR200,2026-08-25
Fittings,2-1/2 L/T REUSE CONN,ea,156.7980,188677,66236430250,AFI STR250,2026-08-25
Fittings,1/2 90D L/T CONNECTOR,ea,5.6720,188678,66236430509,AFI STR5090,2026-08-25
Fittings,1-1/4 90D L/T CONN,ea,25.5780,188679,66236431259,AFI STR12590,2026-08-25
Fittings,1-1/2 90D L/T CONN,ea,33.4230,188680,66236431509,AFI STR15090,2026-08-25
Fittings,1IN CONNECTOR,ea,8.5450,1229905,66236403815,AFI NT2752RT,2026-08-25
Fittings,3/4 RIGID COMP COUPLING,ea,8.1140,189122,66236402761,AFI NT2761,2026-08-25
Fittings,1/2 L/T REUSE CONNECTOR,ea,3.1560,189125,66236430050,AFI STR50,2026-08-25
Fittings,3/4 L/T REUSE CONNECTOR,ea,4.3380,189126,66236430075,AFI STR75,2026-08-25
Fittings,1IN L/T REUSE CONN,ea,7.7560,189127,66236430100,AFI STR100,2026-08-25
Fittings,1-1/4 L/T REUSE CONN,ea,14.3520,189128,66236430125,AFI STR125,2026-08-25
Fittings,1-1/2 L/T REUSE CONN,ea,19.6860,189129,66236430150,AFI STR150,2026-08-25
Fittings,3/4 90D L/T CONNECTOR,ea,8.4270,189130,66236430759,AFI STR7590,2026-08-25
Fittings,2IN 90D L/T CONN,ea,45.1000,189131,66236432009,AFI STR20090,2026-08-25
Fittings,1/2 STEEL LOCKNUT,ea,0.2080,323893,66236411050,AFI LN50-L,2026-08-25
Fittings,3/4 COUPLING,ea,8.7390,1253748,66236403910,AFI NT2761RT,2026-08-25
Fittings,1IN COUPLING,ea,14.6640,1253749,66236403915,AFI NT2762RT,2026-08-25
Conduit & Raceway,1IN STL EMT TO RIGID COUPLI,ea,9.6330,1534373,66236401749,AFI ETR100,2026-08-25
Fittings,3/4 CONNECTOR,ea,6.0300,1270899,66236403810,AFI NT2751RT,2026-08-25
Fittings,1-1/4-IN COMP EMT CONN,ea,7.9500,218701,66236401773,AFI EC753US,2026-08-25
Fittings,2-IN COMP EMT CONN,ea,17.6720,218707,66236401775,AFI EC755US,2026-08-25
Fittings,2-IN COMP EMT COUP,ea,20.5160,218709,66236401785,AFI EC765US,2026-08-25
Conduit & Raceway,1-1/4 EMT COMPRESSION COUPL,ea,9.1260,218719,66236401783,AFI EC763US,2026-08-25
Fittings,1IN INS CMP EMT CONNECTOR,ea,4.7640,219271,66236405762,AFI EC752BUS,2026-08-25
Fittings,1-1/2 INS CMP EMT CONNECTOR,ea,14.2920,219272,66236405764,AFI EC754BUS,2026-08-25
Fittings,2IN INS CMP EMT CONNECTOR,ea,21.8700,219274,66236405765,AFI EC755BUS,2026-08-25
Conduit & Raceway,1/2 EMT SET-SCREW CONNECTOR,ea,1.5480,232469,66236419060,AFI SS50US,2026-08-25
Conduit & Raceway,2IN EMT SET-SCREW COUPLING,ea,17.7170,245674,66236419110,AFI SS65US,2026-08-25
Conduit & Raceway,3/4 EMT SET-SCREW COUPLING,ea,2.9030,245675,66236419102,AFI SS61US,2026-08-25
Fittings,1/2 STL SEALING LOCKNUT,ea,1.7310,1097827,66236418050,AFI SL1,2026-08-25
Fittings,3/4 COMBO FE TO EMT COUP,ea,4.7780,1348104,66236401748,AFI ETR75,2026-08-25
Conduit & Raceway,1-1/4 EMT COMPRESSION CONNE,ea,9.7220,135435,66236405763,AFI EC753BUS,2026-08-25
Fittings,1/2 RIGID COMP CONN,ea,3.3240,179910,66236402750,AFI NT2750,2026-08-25
Fittings,1-1/2 STL CONNECTOR,ea,13.0270,1113679,66236421203,AFI FLX150B,2026-08-25
Conduit & Raceway,1-1/4IN STL EMT TO RIGID CO,ea,13.6670,1623151,66236401750,AFI ETR125,2026-08-25
Conduit & Raceway,2IN STL EMT TO RIGID COUPLI,ea,28.6000,1626546,66236401752,AFI ETR200,2026-08-25
Conduit & Raceway,1-1/2IN STL EMT TO RIGID CO,ea,16.1980,1626547,66236401751,AFI ETR150,2026-08-25
Devices,2IN 90D FLXCONN W/INS,ea,47.7000,1119354,66236421258,AFI FLX20090B,2026-08-25
Devices,2IN FLXCONN W/INS THROAT,ea,17.3300,1119359,66236421252,AFI FLX200B,2026-08-25
Fittings,.125-.650 CORD GRIP CONNECT,ea,4.4790,1378637,66236450140,AFI CG50K,2026-08-25
Fittings,3/4IN CORD CONN KIT .125- .,ea,5.6660,1378638,66236450141,AFI CG75K,2026-08-25
Fittings,1IN .375 - 1.125 CORD GRIP,ea,8.7690,1378639,66236450142,AFI CG-100K,2026-08-25
Conduit & Raceway,2-1/2IN EMT RIGID DUAL RATE,ea,61.7110,1387150,66236405800,AFI ERC250CONN,2026-08-25
Conduit & Raceway,3IN EMT RIGID DUAL RATED,ea,82.7310,1387151,66236405801,AFI ERC300CONN,2026-08-25
Conduit & Raceway,4IN EMT RIGID DUAL RATED,ea,127.6190,1387153,66236405803,AFI ERC400CONN,2026-08-25
Conduit & Raceway,2-1/2IN EMT RIGID DUAL RATE,ea,77.1190,1387158,66236405832,AFI ERC250CPLG,2026-08-25
Conduit & Raceway,3IN EMT RIGID DUAL RATED,ea,95.3860,1387159,66236405833,AFI ERC300CPLG,2026-08-25
Conduit & Raceway,4IN EMT RIGID DUAL RATED,ea,150.7830,1387161,66236405835,AFI ERC400CPLG,2026-08-25
Conduit & Raceway,3/4 EMT SET-SCREW CONNECTOR,ea,2.4270,272529,66236419062,AFI SS51US,2026-08-25
Conduit & Raceway,1IN EMT SET-SCREW CONNECTOR,ea,3.8110,272530,66236419064,AFI SS52US,2026-08-25
Conduit & Raceway,1-1/4 EMT SET-SCREW CONNECT,ea,7.4140,272531,66236419066,AFI SS53US,2026-08-25
Conduit & Raceway,2IN EMT SET-SCREW CONNECTOR,ea,15.3940,272534,66236419070,AFI SS55US,2026-08-25
Conduit & Raceway,1IN EMT SET-SCREW COUPLING,ea,4.5410,272536,66236419104,AFI SS62US,2026-08-25
Conduit & Raceway,1-1/2 EMT SET-SCREW COUPLIN,ea,13.3250,272538,66236419108,AFI SS64US,2026-08-25
Conduit & Raceway,1-1/4 EMT SET-SCREW COUPLIN,ea,7.6380,272539,66236419106,AFI SS63US,2026-08-25
Conduit & Raceway,1/2 EMT SET-SCREW COUPLING,ea,1.9500,272862,66236419100,AFI SS60US,2026-08-25
Fittings,1/2 STL CMP EMT CONNECTOR,ea,1.8020,274324,66236401770,AFI EC750US,2026-08-25
Fittings,3/4 STL CMP EMT CONNECTOR,ea,2.4560,274330,66236401771,AFI EC751US,2026-08-25
Fittings,1IN STL CMP EMT CONNECTOR,ea,4.0940,274332,66236401772,AFI EC752US,2026-08-25
Fittings,1-1/2 STL CMP EMT CONNECTOR,ea,11.6130,274343,66236401774,AFI EC754US,2026-08-25
Conduit & Raceway,1/2 EMT COMPRESSION COUPLIN,ea,2.2780,274345,66236401780,AFI EC760US,2026-08-25
Conduit & Raceway,3/4 EMT COMPRESSION COUPLIN,ea,3.1720,274347,66236401781,AFI EC761US,2026-08-25
Conduit & Raceway,1IN EMT COMPRESSION COUPLIN,ea,5.0920,274348,66236401782,AFI EC762US,2026-08-25
Conduit & Raceway,1-1/2 EMT COMPRESSION COUPL,ea,13.2800,274350,66236401784,AFI EC764US,2026-08-25
Conduit & Raceway,2-1/2IN EMT RIGID DUAL RATE,ea,41.3580,1391561,66236419200,AFI ERS250CONN,2026-08-25
